SegID	Translator_1	Translation_1	Num_Edits_1	Editor_11	Editor_12	Editor_13	Edits_11	Edits_12	Edits_13	Translator_2	Translation_2	Num_Edits_2	Editor_21	Editor_22	Editor_23	Edits_21	Edits_22	Edits_23	Translator_3	Translation_3	Num_Edits_3	Editor_31	Editor_32	Editor_33	Edits_31	Edits_32	Edits_33	Translator_4	Translation_4	Num_Edits_4	Editor_41	Edits_41
bbc_urd_20090113.0027__8	a172x4w90uost1	In actual fact there is little danger from and elephant unless it happens to be a rogue or a female with a small calf.	3	a2mrhza4l9w9cl	ahs92aq1l7a0f	a3b5m3cxw2pwjg	In actuality there is little danger from an elephant unless it happens to be a rogue or a female with a small calf.	In truth, there is little danger from an elephant unless it is a rogue or a female with a small calf.	In actual fact there is little danger from an elephant unless it happens to be a rogue or a female with a small calf.	a3dd3acpmvdvca	Wheras Junah daily, Khabrein daily, Channel 5, Burns Plus TV and Aaj TV have removed dozens of workers.	3	a6tw9zegog7ph	al2rcq9eyun61	a1gnof24z9gaez	Wheras Junah daily, Khabrein daily, Channel 5, Burns Plus TV and Aaj TV have removed dozens of workers.	Whereas Junah Daily, Khabrein Daily, Channel 5, Burns Plus TV and Aaj TV have removed dozens of workers.	Wheras Junah daily, Khabrein daily, Channel 5, Burns Plus TV and Aaj TV have removed dozens of workers.	a2de039cxxjuga	Daily Jinnah, daily khabrain, Channel 5, business plus and Aaj news have sacked dozens of their employees.	3	a2zhr3rebfem5a	air4uqnpimfcj	a230hf2okthmdz	Daily Jinnah, Daily Khabrain, Channel 5, Business Plus and Aaj news have fired dozens of their employees.	Daily Jinnah, Daily Khabrain, Channel 5, Business Plus and Aaj News have sacked dozens of their employees.	The Daily Jinnah, The Daily khabrain, Channel 5, The Business Plus and Aaj news have sacked dozens of their employees.	a1aczgd5azz3r7	Dozens of employees were also dismissed at The daily Jinnah, Daily News Channel, Plus Five, Business TV and TV today.	1	a3ohqrf1mdq99b	Dozens of employees were also dismissed at The Daily Jinnah, Daily News Channel, Plus Five, Business TV and TV Today.
bbc_urd_20090113.0027__9	a172x4w90uost1	I still believe that one day mankind will bow before the altars of god and be crowned triumphant over war and bloodshed,and non-violent redemptive would will be proclaimed the rule of the land the lion and the lamb shall lie down together and every man shall sit under his own vine.	3	a2mrhza4l9w9cl	ahs92aq1l7a0f	a3b5m3cxw2pwjg	I still believe that one day mankind will bow down before the altars of god and be crowned triumphant over war and bloodshed,and that non-violent redemptive will be proclaimed the rule of the land. The lion and the lamb shall lie down together and every man shall sit under his own vine.	I still believe that one day mankind will bow before the altars of God and be crowned triumphant over war and bloodshed. Non-violence will be proclaimed the rule of the land. The lion and the lamb shall lie down together, and every man shall sit under his own vine.	I still believe that one day mankind will bow before the altars of god and be crowned triumphant over war and bloodshed,and non-violent redemption will be proclaimed the rule of the land. The lion and the lamb shall lie down together and every man shall sit under his own vine.	a3dd3acpmvdvca	Speaking to the protestors, the General Secretary of PUFJ said that today, throughout the country, journalist organizations are observing a black day against the removal of journalists and newspaper workers, whereas journalists will go to the parliamentary session wearing black bands on their arms to get back their rights.	3	a6tw9zegog7ph	al2rcq9eyun61	a1gnof24z9gaez	Speaking to the protestors, the General Secretary of PUFJ said that today, throughout the country, journalist organizations are observing a black day against the removal of journalists and newspaper workers, whereas journalists will go to the parliamentary session wearing black bands on their arms to get back their rights.	Speaking to the protestors, the General Secretary of PUFJ said that today, throughout the country, journalist organizations will be observing a "black day" against the removal of journalists and newspaper workers, during which journalists will go to the Parliamentary session wearing black bands on their arms in an act of protest to get back their rights.	Speaking to the protestors, the General Secretary of PUFJ said that today, throughout the country, journalist organizations are observing a "black day" for the removal of journalists and newspaper workers, whereas journalists will go to the parliamentary session wearing black bands on their arms as a symbol of deserving their rights.	a2de039cxxjuga	Mazhar Abbas, General Secretary RIUJ, also addressed. He said that all journalists associations are observing black day today to protest anganist forced abdications of journalists. He said that journalists will cover the parliaments session with black strips to protest.	3	a2zhr3rebfem5a	air4uqnpimfcj	a230hf2okthmdz	Mazhar Abbas, General Secretary RIUJ, also addressed the group. He said that all journalists associations are observing black day today to protest against forced abdications of journalists. He said that journalists will cover the Parliaments session with black strips to protest.	Mazhar Abbas, General Secretary of RIUJ, also addressed the audience. He said that all journalist associations are observing Black Day today to protest against forced abdications of journalists. He said that journalists will cover the parliaments session with black strips to protest.	Mazhar Abbas, General Secretary at RIUJ, also added that all journalists associations are observing black day today to protest anganist forced power on journalists. He said that journalists will cover the parliaments session with black strips to protest.	a1aczgd5azz3r7	The BJP and the secretary general of the demonstrators Mazhar Abbas said while addressing to the country today that his journalist organizations and journalists of the newspaper tied black bandages on their arms claiming the rights of journalists.	1	a3ohqrf1mdq99b	The BJP and the secretary general of the demonstrators, Mazhar Abbas, said while addressing to the country today that his journalists and others have tied black bandages on their arms as part fo their protest for the rights of journalists.
bbc_urd_20090113.0027__10	a172x4w90uost1	I was also asked how I could subsist on the little food I ate during my meals,and this knowledge again was obtained by watching me eat till i mustered enough courage to shut the kitchen door.	3	a2mrhza4l9w9cl	ahs92aq1l7a0f	a3b5m3cxw2pwjg	I was also asked how I could subsist on the little food I ate during my meals. This knowledge was obtained by watching me eat till i mustered enough courage to shut the kitchen door.	I was also asked how I could subsist on the little food I ate at meals. Again, this knowledge was obtained by watching me eat until I mustered enough courage to shut the kitchen door.	I was also asked how I could subsist on the little food I ate during my meals, and this knowledge again was obtained by watching me eat till I mustered enough courage to shut the kitchen door.	a3dd3acpmvdvca	According to Mazhar Abbas, in 50% of the Pakistani newspapers and TV channels the workers and journalists were being exploited, where they work without any agreement.	3	a6tw9zegog7ph	al2rcq9eyun61	a1gnof24z9gaez	According to Mazhar Abbas, in 50% of the Pakistani newspapers and TV channels the workers and journalists were being exploited, where they work without any agreement.	According to Mazhar Abbas, they had receiver reports of 50% of Pakistani newspapers and TV channels in which the workers and journalists were being exploited, working without any agreement or contract.	According to Mazhar Abbas, 50% of employees and journalists of Pakistani newspapers, TV channels felt they were being exploited and working without any formal agreement or contract.	a2de039cxxjuga	Mazhar Abbas said that 50% TV channels and newspapers of Pakistan are exploiting media workers. Journalists are working there without any formal agreement	3	a2zhr3rebfem5a	air4uqnpimfcj	a230hf2okthmdz	Mazhar Abbas said that fifty percent of Pakistan television channels and newspapers are exploiting media workers. Journalists are working there without any formal agreement	Mazhar Abbas said that 50% of TV channels and newspapers of Pakistan are exploiting media workers. Journalists are working there without any formal agreement.	Mazhar Abbas said that 50% TV channels and newspapers of Pakistan are exploiting media workers. Journalists are working there without any formal contracts.	a1aczgd5azz3r7	According to the Pakistan Mazhar Abbas 85 percent of workers at newspapers and TV channels are being exploited without any agreement at the place where he is working.	1	a3ohqrf1mdq99b	According to the Pakistan Mazhar Abbas, 85 percent of workers at newspapers and TV channels are being exploited, without no contract at the place where they are working.
bbc_urd_20090113.0027__11	a172x4w90uost1	The villages were curious about me, and strange as it may seem, I had not anticipated it. It usually showed itself in their asking me direct question.	3	a2mrhza4l9w9cl	ahs92aq1l7a0f	a3b5m3cxw2pwjg	The villagers were curious about me, and strange as it may seem, I had not anticipated it. It usually showed itself in their asking me direct questions.	The villagers were curious about me, which strangely, I had not anticipated. Their curiosity showed itself in their direct questions.	The villagers were curious about me, and strange as it may seem, I had not anticipated it. Their curiosity usually showed itself when they asked me direct question.	a3dd3acpmvdvca	He said that till now, more than 200 journalists and workers have been removed from newspapers and TV channels, while it is being feared that the owners will remove hundreds more in the present year, making an excuse of the present financial crisis.	3	a6tw9zegog7ph	al2rcq9eyun61	a1gnof24z9gaez	He said that until now, more than 200 journalists and workers have been removed from newspapers and TV channels, while it is being feared that the owners will remove hundreds more in the present year, making an excuse of the present financial crisis.	He said that until now, more than 200 journalists and workers have been removed from newspapers and TV channels, and the current fear is that the owners will remove hundreds more in the present year while blaming it on the present financial crisis.	He added that up to now, more than 200 journalists and workers have been fired from newspapers and TV channels, and it's expected that executives will fire hundreds more in the coming year, using the current financial crisis as an excuse.	a2de039cxxjuga	He said that more than 200 journalists and media workers are being sacked from TV channels and newspapers. More workers can be sacked by using economic crisis as a possible reason.	3	a2zhr3rebfem5a	air4uqnpimfcj	a230hf2okthmdz	He said that more than two hundred journalists and media workers are being fired from TV channels and newspapers. More workers can be fired by using economic crisis as a possible reason.	He said that more than 200 journalists and media workers are being sacked from TV channels and newspapers. More workers may be sacked with the economic crisis as a possible reason.	He said that more than 200 journalists and media workers are being sacked from TV channels and newspapers. More workers are sacked by using economic crisis as an excuse.	a1aczgd5azz3r7	He said that so far, more than 200 journalists and workers at newspapers and TV channels are being removed in the current year by the owners and feared that hundreds of more workers may be dismissed because of the economic crisis.	1	a3ohqrf1mdq99b	He said that so far, more than 200 journalists and workers at newspapers and TV channels have been fired in the current year by the owners, and feared that hundreds more workers may be dismissed because of the economic crisis.
bbc_urd_20090113.0027__12	a3dd3acpmvdvca	Mazhar Abbas said that the journalist movement will continue, until removed employees are not reinstated, the newspaper workers wages fixed by the seventh Wage board award is not enforced, and the salaries for many months payable to TV channels and newspaper workers is not paid.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	Mazhar Abbas said that the journalist movement will continue until removed employees are not reinstated. The newspaper workers wages fixed by the seventh Wage board award is not enforced. The salaries for many months payable to TV channels and newspaper workers is not paid.	Mazhar Abbas said that the journalist movement will continue, until removed employees are not reinstated, the newspaper workers wages fixed by the seventh Wage board award is not enforced and the salaries since months to TV channels and newspaper workers are not paid.	Mazhar Abbas said that the journalist movement will continue until removed employees are reinstated, newspaper wages fixed by the Seventh Wage board award are enforced, and the salaries owed by TV channels and newspaper workers is paid.	a143bvgouf83je	Mazhar Abbas has said that the journalists' movement will continue unless, the dismissed workers are restored, implementation of the seventh wage board responsible of determining the wages of employees of news papers and release of salaries of TV channels and newspaper employees' blocked since many months.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	Mazhar Abbas has said that the journalists' movement will continue unless the dismissed workers are restored. Implementation of the seventh wage board responsible of determining the wages of employees of news papers and release of salaries of TV channels and newspaper employees has been blocked for many months.	Mazhar Abbas has said that the journalists' movement will continue unless the dismissed workers are allowed to return. Implementation of the seventh wage board responsible for determining the wages of employees of news papers and release of salaries of TV channels and newspaper employees' blocked since many months.	Mazhar Abbas has said that the journalists' movement will continue unless, the dismissed workers are restored, implementation of the seventh wage board responsible of determining the wages of employees of news papers and release of salaries of TV channels and newspaper employees' blocked since many months.	a2de039cxxjuga	Mazhar Abbas said that movement of journalists will remain active till restoration of dismissed employees, implementation of 7th wage board and payment of pending salaries to employees of newspapers and TV channels.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	Mazhar Abbas said that movement of journalists will remain active until restoration of dismissed employees, implementation of 7th wage board and payment of pending salaries to employees of newspapers and TV channels.	Mazhar Abbas has said that movement of journalists will remain active until there is restoration of dismissed employees, implementation of the 7th wage board and payment of pending salaries to employees of newspapers and TV channels.	Mazhar Abbas said that movement of journalists will remain active until it has achieved the restoration of dismissed employees, implementation of 7th wage board and payment of pending salaries to the employees of newspapers and TV channels.	a1aczgd5azz3r7	The movement Mazhar Abbas Attiya for journalists will continue until the dismissed employees are restored and the newspaper workers wages are determined by the seventh board. The implementation of the award by the TV channels, and newspapers for the employees and the salary has been stopped for many months.	1	a3ohqrf1mdq99b	The Mazhar Abbas Attiya demonstrations will continue until the dismissed journalists are re-hitred and the newspaper workers' wages are determined by the committee. The implementation of the rulings by the TV channels and newspapers concerning their employees' salaries has been delayed for many months.
bbc_urd_20090114.0019__1	a3dd3acpmvdvca	11 member cabinet takes oath.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	11 member cabinet takes oath.	11 member cabinet take oath.	Eleven member cabinet takes oath.	a143bvgouf83je	cabinet of eleven members have taken oath.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	Eleven Member Cabinet Has Taken Their Oaths	Eleven member cabinet has taken oath.	Eleven Cabinet Members Have Taken Oath	a2de039cxxjuga	Cabinet of 11 members took its oath.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	The 11 cabinet members too their oath.	The 11 member cabinet took its oath.	11 Member Cabinet takes oath.	a2i57ww1b3evwx	non Kabina has raised its voice	1	a3ohqrf1mdq99b	Those outside of Kabina has raised their voices.
bbc_urd_20090114.0019__2	a3dd3acpmvdvca	The new cabinet has six ministers from the opposition party of former Prime Minister, Sardar Atheeq Ahmed, the Muslim Conference, two from Pakistan Peoples Party, two from Peoples Muslim League and one minister from the Joint National Movement.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	The new cabinet has six ministers from the opposition party of former Prime Minister, Sardar Atheeq Ahmed, the Muslim Conference, two from Pakistan Peoples Party, two from Peoples Muslim League and one minister from the Joint National Movement.	The new cabinet has six ministers from the opposition party of former Prime Minister, Sardar Atheeq Ahmed, the Muslim Conference, two from Pakistan Peoples Party, two from Peoples Muslim League and one minister from the Joint National Movement.	The new cabinet includes six ministers from the opposition party of former Prime Minister, Sardar Atheeq Ahmed, the Muslim Conference. Two members are from the Pakistan Peoples Party, two are from the Peoples Muslim League and one minister is from the Joint National Movement.	a143bvgouf83je	new cabinet includes six ministers from anti, ex prime minister Sardar Atiq Ahmed Khan, Muslim conference group, two from Pakistan Peoples Party, two from Peoples Muslim Conference and two from the Mutahida Qaumi Movement.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	The new cabinet includes six ministers from Anti, ex prime minister Sardar Atiq Ahmed Khan's Muslim Conference group, two from the Pakistan Peoples Party, two from the Peoples Muslim Conference and two from the Mutahida Qaumi Movement.	The new cabinet includes six ministers from the anti-ex prime minister Sardar Atiq Ahmed Khan Muslim conference group, two from the Pakistani Peoples Party, two from the Peoples Muslim Conference and two from the Mutahida Qaumi Movement.	The new cabinet includes six ministers from anti, ex prime minister Sardar Atiq Ahmed Khan, Muslim conference group, two from Pakistan Peoples Party, two from Peoples Muslim Conference and two from the Mutahida Qaumi Movement.	a2de039cxxjuga	New cabinet consists of a Far-ward block of former PM Sardar Attique's Muslim conference, 2 members of PPP, 2 members of People's Muslim League and one member of MQM.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	The new cabinet consists of Farward's block of former PM Sardar Attique's Muslim conference, 2 members of PPP, 2 members of People's Muslim League and one member of MQM.	The New cabinet consists of a Far-ward block of former PM Sardar Attique's Muslim conference, 2 members of PPP, 2 members of People's Muslim League and one member of MQM.	The new cabinet consists of a Far-ward block of former PM Sardar Attique's Muslim conference, 2 members of PPP, 2 members of the People's Muslim League and one member of MQM.	a2i57ww1b3evwx	New kabinas prime minister Atique Ahmed Khan of Mukhalif Muslim conference which of Pakistani popular party, Pakistan Muslim league and one of Khaimi movement person is involved.	1	a3ohqrf1mdq99b	The new prime minister Atique Ahmed Khan is from the Mukhalif Muslim conference, which includes the Pakistani Popular Party, Pakistan Muslim League, and the Khaimi Movement.
bbc_urd_20090114.0019__3	a3dd3acpmvdvca	The 11 cabinet members include one lady minister, who belongs to the Ateeq opposition Muslim Conference party.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	The 11 cabinet members include one lady minister, who belongs to the Ateeq opposition Muslim Conference party.	The 11 cabinet members include one lady minister, who belongs to the Ateeq opposition Muslim Conference party.	The eleven cabinet members include one lady minister, who belongs to the Ateeq opposition Muslim Conference party.	a143bvgouf83je	the eleven members cabinet also includes a female member as well who belongs to the anti Atiq Muslim Conference group.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	The eleven member cabinet also includes a female member, who belongs to the Anti Atiq Muslim Conference group.	The eleven member cabinet also includes a female member, who belongs to the anti-Atiq Muslim Conference group.	The eleven member cabinet also includes a female member who belongs to the anti-Atiq Muslim Conference group.	a2de039cxxjuga	A female member is also a part of the cabinet. She belongs to the far-ward block of Muslim conference.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	A female member is also a part of the cabinet. She belongs to the forward block of Muslim conference.	A female member is also a part of the cabinet. She belongs to the far-ward block of Muslim conference.	A female member is also a part of the cabinet. She belongs to the far-ward block of Muslim conference.	a2i57ww1b3evwx	In 11 members of Kabina one of is women whose name is Vazeer bee and she is connected to Atique Mukhalif group.	1	a3ohqrf1mdq99b	Vazeer Bee is the only woman among the 11 members of Kabina, and she is connected to the Atique Mukhalif group.
bbc_urd_20090114.0019__4	a3dd3acpmvdvca	The joint ruler said that the cabinet will be expanded next week, and it is possible that 12 more ministers will be taken into the cabinet. It should be clear that in the beginning of this month, Sardar Ateeq Khan's opposers removed him from the post of Prime Minister by showing lack of trust, and they made Sardar Ya'qoob Khan the new Prime Minister.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	The joint ruler said that the cabinet will be expanded next week, and it is possible that 12 more ministers will be taken into the cabinet. It should be clear that in the beginning of this month, Sardar Ateeq Khan's opposers removed him from the post of Prime Minister by showing lack of trust, and they made Sardar Ya'qoob Khan the new Prime Minister.	The joint ruler said that the cabinet will be extended next week, and it is possible that 12 more ministers will be taken into the cabinet. It should be clear that in the beginning of this month, Sardar Ateeq Khan's opposers removed him from the post of Prime Minister by showing lack of trust, and they made Sardar Ya'qoob Khan the new Prime Minister.	The joint ruler said that the cabinet will be expanded next week, and it is possible that 12 more ministers will be brought into the cabinet. It should be clear that in the beginning of this month, Sardar Ateeq Khan's oppoisition removed him from the post of Prime Minister by showing lack of trust, and they made Sardar Ya'qoob Khan the new Prime Minister.	a143bvgouf83je	the ruling coalition has said that an expansion will be made in the cabinet next week, and it is expected that a dozen more ministers will be added to the cabinet. note that earlier this month Sardar Atiq Khan was dismissed from the prime ministry through vote of no confidence and Sardar Yaqoob was elected as the new prime minister.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	the ruling coalition has said that an expansion will be made in the cabinet next week, and it is expected that a dozen more ministers will be added to the cabinet. note that earlier this month Sardar Atiq Khan was dismissed from the prime ministry through vote of no confidence and Sardar Yaqoob was elected as the new prime minister.	The ruling coalition has said that an expansion to the cabinet will be made next week, and it is expected that a dozen more ministers will be added at that time. Earlier this month Sardar Atiq Khan was dismissed from the Prime Ministry through a vote of confidence and Sardar Yaqoob was elected as the new prime minister.	The ruling coalition has said that an expansion will be made in the cabinet next week, and it is expected that a dozen more ministers will be added to the cabinet. note that earlier this month Sardar Atiq Khan was dismissed from the prime ministry through vote of no confidence and Sardar Yaqoob was elected as the new prime minister.	a2de039cxxjuga	According ruling alliance, the cabinet will be enhanced during next week. 12 more ministers will be included in the cabinet. Earlier this month Sardar Attique Khan lost his position because of vote of no confidence. He was replaced by Sardar yaqoob khan.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	According to the Ruling Alliance, the cabinet will be enhanced during next week. Twelve more ministers will be included in the cabinet. Earlier this month Sardar Attique Khan lost his position due to the of vote of no confidence. He was replaced by Sardar yaqoob kKhan.	According ruling alliance, the cabinet will be enhanced during next week by including twelve more ministers in it. Earlier this month Sardar Attique Khan lost his position because of vote of no confidence. He was replaced by Sardar yaqoob khan.	According to the ruling alliance, the cabinet will be expanded next week, adding twelve more ministers. Earlier this month, Sardar Attique Khan lost his position because of a vote of no confidence. He was replaced by Sardar Yaqoob Khan.	a2i57ww1b3evwx	Leaders have confirmed that in Kabina if inspested weekly maximum twelve have been joined in Kabina In the beginning this month leader Atique khan have inspected it has been remove and leader yakhoob khan was appointed.	1	a3ohqrf1mdq99b	The Ajmal butcher is the Pakistani Information Minister.
bbc_urd_20090114.0019__5	a3dd3acpmvdvca	The jurisdiction of these ministers will be announced later on.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	The jurisdiction of these ministers will be announced later on.	The jurisdiction of these ministers will be announced later on.	The jurisdiction of these ministers will be announced later on.	a143bvgouf83je	the departments of these ministers will be announced later on.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	the departments of these ministers will be announced later on.	The ministers departments will be announced later on.	The departments of these ministers will be announced later on.	a2de039cxxjuga	The departments of these ministers will be announced later.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	The department of The Ministers will be announced later.	The departments of these ministers will be announced later.	The departments these ministers will head will be announced later.	a2i57ww1b3evwx	In Nizra was announced later.	1	a3ohqrf1mdq99b	Results from Nizra were announced later.
bbc_urd_20090114.0019__6	a3dd3acpmvdvca	On the occasion of oath taking, members of the Peoples Party shouted slogans in favor of former Pakistani Prime Minister, Benazir Bhutto.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	On the occasion of oath taking, members of the Peoples Party shouted slogans in favor of former Pakistani Prime Minister, Benazir Bhutto.	On the occasion of oath taking, members of the Peoples Party shouted slogans in favor of former Pakistani Prime Minister, Benazir Bhutto.	As their oaths were taken, members of the Peoples Party shouted slogans in favor of former Pakistani Prime Minister, Benazir Bhutto.	a143bvgouf83je	during the oath taking ceremony, the workers of Pakistan Peoples Party raised slogans in favor of ex prime minister Benazir Bhutto.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	During the swearing in ceremony, the workers of Pakistan Peoples' Party raised slogans in favor of ex prime minister Benazir Bhutto.	During the oath ceremony, the workers of the Pakistan Peoples Party raised slogans in favor of ex-prime minister Benazir Bhutto.	During the oath taken in the ceremony, the workers of Pakistan Peoples Party raised slogans in favor of ex prime minister Benazir Bhutto.	a2de039cxxjuga	During oath taking ceremony, PPP workers raised slogans in support of Benazir bhutto, Former Prime Minister of Pakistan.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	During the oath taking ceremony, PPP workers raised slogans of support to Benazir Bhutto the former Prime Minister of Pakistan.	During the oath taking ceremony, PPP workers raised slogans in support of Benazir bhutto, Former Prime Minister of Pakistan.	During the oath-taking ceremony, PPP workers raised slogans in support of Benazir bhutto, Former Prime Minister of Pakistan.	a2i57ww1b3evwx	On the eve of alaf bindari public party had raised slogans in favor of prime minister Benazir Bhutto.	1	a3ohqrf1mdq99b	Before Alaf Bindari, the Public Party had raised slogans in favor of Prime Minister Benazir Bhutto.
bbc_urd_20090116.0025__1	a3dd3acpmvdvca	3.5 million users affected by virus	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	3.5 million users affected by virus.	3.5 million users affected by virus	3.5 million users affected by virus	a143bvgouf83je	3.5 million users effected from the virus.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	Virus Attacks 3.5 Million Users	Virus infects 3.5 million users.	3.5 Million Users Affected by Virus	a2de039cxxjuga	3.5 million users infected by Virus.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	Three and a half million users were infected by a virus.	3.5 million users infected by widespread virus.	3.5 million users infected by virus.	a1aczgd5azz3r7	The virus has affected 35 lakh consumers.	1	a3ohqrf1mdq99b	The virus has affected 350,000 people.
bbc_urd_20090116.0025__2	a3dd3acpmvdvca	In this virus first detected in October 2008 which is known by names such as Configure, Down and up, Kido	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	In this virus first detected in October 2008 which is known by names such as Configure, Down and up, and Kido.	In this virus first detected in October 2008 which is known by names such as Configure, Down and up, Kido	A virus first detected in October 2008 is known by many names: Configure, Down and Up and Kido.	a143bvgouf83je	discovered for the first time in October 2008, this virus known by the names like Confecker, Down and Up and Kido.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	Discovered for the first time in October 2008, this virus is known by names like Confecker, Down and Up, and Kido.	The virus is known by the names Confecker, Down and Up and Kido. It was discovered for the first time in October 2008.	Discovered for the first time in October 2008, this virus known by the names like Confecker, Down and Up and Kido.	a2de039cxxjuga	Conficker was first time identified in October 2008. It is also named as Downup, Downadup and Kido	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	Conficker was first identified in October 2008. He is also named as Downup, Downadup and Kido	Conficker was first identified in October 2008. It is also named as Downup, Downadup and Kido.	Conficker was first identified in October 2008. It is also called Downup, Downadup and Kido.	a1aczgd5azz3r7	The first virus was identified on 8 October, 2008 and was named later.	1	a3ohqrf1mdq99b	The virus was first identified on October 8, 2008 and was named later.
bbc_urd_20090116.0025__3	a3dd3acpmvdvca	Microsoft has come out with a patch to deal with this virus, but still some 3.5 million computers and memory sticks were affected by this virus.	3	a1395pss402i1j	a230hf2okthmdz	a2zhr3rebfem5a	Microsoft has come out with a patch to deal with this virus, but still some 3.5 million computers and memory sticks were infected with the virus.	Microsoft has come out with a patch to deal with this virus, but still some 3.5 million computers and memory sticks were affected by this virus.	Microsoft has come out with a patch to deal with this virus, but still some 3.5 million computers and memory sticks were affected by the virus.	a143bvgouf83je	Microsoft had released a patch to tackle with this virus but despite of that almost 3.5 million computer and memory sticks have been affected with it.	3	a330jjzgjl7ig2	a1u0rzs5qypubm	a291u81kgj6l9n	Microsoft had released a patch to tackle this virus; but, despite that, almost 3.5 million computers and memory sticks have been affected with it.	Despite Microsofts release of a patch to stop the virus, almost 3.5 million computer and memory sticks have been infected by it.	Microsoft has released a patch to tackle with this virus. Despite that, almost 3.5 million computer and memory sticks have been affected with it.	a2de039cxxjuga	A patch is offered by Microsoft to remove this virus but still almost 3.5 computers and memory sticks have been infected by this.	3	a3c1u2evw0nuff	a3m4exda4ue7bp	a12ezody9kxiim	A patch is offered by Microsoft to remove this virus, still almost three and a half computers and memory sticks are effected by this problem.	A patch is offered by Microsoft to remove this virus but unfortunately almost 3.5 million computers and memory sticks have been infected.	Microsoft offers a patch to remove this virus but still almost 3.5 computers and memory sticks have been infected by this.	a1aczgd5azz3r7	The criteria for sites to deal with the virus, and a plot to take was developed. But nearly 35 million computers were affected by this.	1	a3ohqrf1mdq99b	Even though anti-virus defenses and preparations were ready, nearly 35 million computers were affected by this virus.
bbc_urd_20090116.0025__4	a28z6a8uc4er3x	Experts say that number of infected computers could be many.	3	a1wgq344wqriu5	a330jjzgjl7ig2	a21146bd3quzea	Experts say that the number of infected computers could be many.	Experts say that the number of infected computers could be many.	Experts say that the number of infected computers could be high.	a143bvgouf83je	the experts say that the number of effected computers can be a lot more.	3	a1g9f1kosfkijh	ancf53mqwds6z	a1q4bk19vweq6c	The experts say that the number of affected computers can be a lot more.	experts estimate that the number of affected computers are more than the suggested value.	Experts say that the number of affected computers may be considerably greater.	a3dd3acpmvdvca	Experts say that the number of affected computers might be quite large.	3	ao4irwzdpd1xj	a3enrl83pe9r33	a1dndzlo2d5d48	Experts say that the number of computers affected could be quite large.	Experts say that the number of affected computers might be quite large.	Experts say that the number of affected computers might be quite large.	a1aczgd5azz3r7	Experts say that the computers affected may be even more than this.	1	a11q9mm0b90tar	Experts say that the computers affected may be even more than this.
