SegID	Translator_1	Translation_1	Num_Edits_1	Editor_11	Editor_12	Editor_13	Edits_11	Edits_12	Edits_13	Translator_2	Translation_2	Num_Edits_2	Editor_21	Editor_22	Editor_23	Edits_21	Edits_22	Edits_23	Translator_3	Translation_3	Num_Edits_3	Editor_31	Editor_32	Editor_33	Edits_31	Edits_32	Edits_33	Translator_4	Translation_4	Num_Edits_4	Editor_41	Edits_41
voa_urd_20090126.0003__5	a353ocl6lm6m4o	And Indian prime minister Man Mohan Sanghjan was heart operated and send soon recovery message.	3	a3qu3km3iywhif	attzel5iaoiw5	a1c0lbe9vl3ax	And Indian prime minister Man Mohan Sanghjan had heart surgery and sent a message that he would be recovering soon.	And Indian prime minister Man Mohan Sanghjan had a heart operation and will send soon a recovery message.	Indian prime minister Man Mohan Sanghjan had heart surgery and will soon send note of his recovery.	a2de039cxxjuga	He also send good wishes to Indian PM Man Mohn Singh who had a heart surgery a few days ago.	3	a1395pss402i1j	a12ezody9kxiim	ajfwu2g6a1bhs	He also sent good wishes to Indian PM Man Mohn Singh who had a heart surgery a few days ago.	He also sent good wishes to Indian PM Man Mohn Singh, who is recovering from heart surgery.	He also sent his good wishes to Indian PM Man Mohn Singh, who had heart surgery a few days ago.	a3dd3acpmvdvca	And he also wished Indian Prime Minister Manmohan Singh, who had undergone a heart operation on Saturday, a speedy recovery.	3	a2lpbcmjd4kpdp	a1395pss402i1j	a2dwqf4zhhblow	And he also wished Indian Prime Minister Manmohan Singh, who had undergone a heart operation on Saturday, a speedy recovery.	He also wished Indian Prime Minister Manmohan Singh a speedy recovery; who had undergone a heart operation on Saturday.	And he also wished Indian Prime Minister Manmohan Singh, who had undergone a heart operation on Saturday, a speedy recovery.	a237ydzvlsvdzw	And the Prime Minister Manmohan Singh on Saturday, the heart was the operation early recovery of the wish of the message.	1	a3ohqrf1mdq99b	And on Saturday, Prime Minister Manmohan Singh sent a message for the occasion, while recovering from heart surgery.
voa_urd_20090126.0003__6	a3dd3acpmvdvca	It should be remembered that yesterday the Indian police claimed to have killed two suspected Pakistani militants after a shootout in the outskirts of Mew Delhi.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	It should be remembered that yesterday the Indian police claimed to have killed two suspected Pakistani militants after a shootout in the outskirts of New Delhi.	It should be remembered that yesterday, the Indian police claimed to have killed two suspected Pakistani militants after a shoot-out in the outskirts of New Delhi.	It should be remembered that yesterday the Indian police claimed to have killed two suspected Pakistani militants after a shootout in the outskirts of New Delhi.	a1wyssw33m2fz2	Remember that in the day gone by, Indian police claimed that they killed two precarious Pakistani combatant in the outskirts of New Delhi after a fight.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	Remember that in the previous day, Indian police claimed that they killed two precarious Pakistani combatants in the outskirts of New Delhi after a fight.	Indian police have claimed that two Pakistani combatants were killed after a fight near the outskirts of New Delhi.	Remember that in the day gone by, Indian police claimed that they killed two Pakistani combatants in the outskirts of New Delhi after a fight.	a2jtc8u7z5z9tf	Please note that yesterday Indian police had claimed to kill two suspected Pakistani fighters near New Delhi after an encounter.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	Yesterday Indian police allegedly killed two suspected Pakistani fighters near New Delhi after an encounter.	Indian police claim to have killed two suspected Pakistani fighters near New Delhi after an encounter yesterday.	Please note that yesterday Indian police had claimed to kill two suspected Pakistani fighters near New Delhi after an encounter.	a237ydzvlsvdzw	I think that last day two Indian police suspected Pakistani militants in New Delhi in the outskirts of fighting killed after a claim.	1	amd40d0gc1l4r	I think that last day two Indian police suspected Pakistani militants in New Delhi in the outskirts of fighting killed after a claim.
voa_urd_20090126.0003__7	a3dd3acpmvdvca	Local officials say that the police recovered AK 47 rifles, granades and some documents from them which proved that they were from Pakistan.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	Local officials say that the police recovered AK 47 rifles, granades, and some documents. These documents proved that the attackers were from Pakistan.	Local officials state that the police recovered AK-47 rifles, granades, and some documents from them, which proved that they were from Pakistan.	Local officials say that police recovered AK 47 rifles, grenades and some documents from them, proving that they were from Pakistan.	a1wyssw33m2fz2	According to the local authorities, police exported 47 rifles, grenade and some papers from these two persons, which shows that these two are Pakistani.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	According to the local authorities, police exported 47 rifles, grenade and some papers from these two persons, which shows that these two are Pakistani.	Local authorities have stated that the police confiscated 47 rifles, grenades and some documents from the combatants that showed proof they were Pakistani combatants.	According to the local authorities, police exported 47 rifles, grenades, and some papers from these two persons, which show that these two are Pakistani.	a2jtc8u7z5z9tf	According to local government police had recovered AK47 rifles, grenade an some papers from both persons. Which indicates that they were probably from Pakistan.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	According to local government, police recovered AK-47 rifles, grenades, and documents from both persons indicating that they were likely from Pakistan.	According to local government the police recovered AK47 rifles, grenades, and papers from both persons which indicated that they were probably from Pakistan.	According to the local government, police had recovered AK47 rifles, grenades and some papers from both persons, which indicates that they were probably from Pakistan.	a237ydzvlsvdzw	According to local officials, the police, the two people, 47 rifles, a grenade and some documents, recovered that these two Pakistani.	1	amd40d0gc1l4r	According to local officials, the police, the two people, 47 rifles, a grenade and some documents, recovered that these two Pakistani.
voa_urd_20090126.0003__8	a3dd3acpmvdvca	Police are also investigating whether these two belonged to Pakistani debarred organization, Lashkar-e-Taiba, which was found guilty in the Mumbai attacks carried out in Bombay, November of last year.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	Police are also investigating whether these two belonged to Pakistani debarred organization, Lashkar-e-Taiba, which was found guilty in the Mumbai attacks carried out in Bombay, November of last year.	Police are also investigating whether these two belonged to the Pakistani organization Lashkar-e-Taiba, which was found guilty in the Bombay attacks carried out in November of last year.	Police are also investigating whether these two belonged to the Pakistani debarred organization, Lashkar-e-Taiba, which was found guilty in the Mumbai attacks carried out in Bombay, November of last year.	a1wyssw33m2fz2	Police is also investigating if they were related to that Pakistan's invalidated Party Laskhar-e-Tayyaba, which was involved in the Bombay attacks in November last year.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	Police are also investigating whether the individuals were related to Pakistan's invalidated Party Laskhar-e-Tayyaba, which was involved in the Bombay attacks in November last year.	Authorities are also investigating if the two were members of the outlawed Laskhar-e-Tayyaba Party, which was involved in the Bombay attacks in November of last year.	Police are also investigating if they were related to Pakistan's invalidated Party Laskhar-e-Tayyaba, who was involved in the Bombay attacks in November of last year.	a2jtc8u7z5z9tf	Police is also investigating this matter that whether these two persons belong to the banned organization 'Lashkar-e-Taiba' which was involved in last November year's Mumbai attacks.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	Police are also investigating whether these two individuals belonged to the banned organization 'Lashkar-e-Taiba' which was involved in last November's Mumbai attacks.	Police are also investigating into whether these two people belonged to the banned organization 'Lashkar-e-Taiba' which was involved in last November's Mumbai attacks.	Police are also investigating the matter whether these two persons belong to the banned organization 'Lashkar-e-Taiba' which was involved in last November year's Mumbai attacks.	a237ydzvlsvdzw	The police investigation is also the them both belonged to Pakistan banned organization of the Lashkar-e-Tayyaba, in November last year was involved in Mumbai attacks.	1	amd40d0gc1l4r	The police investigation is also the them both belonged to Pakistan banned organization of the Lashkar-e-Tayyaba, in November last year was involved in Mumbai attacks.
voa_urd_20090126.0013__1	a3dd3acpmvdvca	Tea: an effective cure for breast cancer	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	Tea: an Effective Cure for Breast Cancer	Tea: an effective cure for breast cancer?	Tea: an effective cure for breast cancer	a1wyssw33m2fz2	Tea: Effective cure of Chest Cancer	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	Tea: Effective cure of Chest Cancer	Research Shows Tea May Be An Effective Cure Of Chest Cancer	Tea: Effective cure of breast Cancer?	a2jtc8u7z5z9tf	Tea: A good cure for breast cancer	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	Tea: A potential cure for breast cancer?	Tea may help prevent breast cancer	Tea: A good cure for breast cancer	a3u16uhguaktzs	Tea: An effective treatment of Lung Cancer.	1	amd40d0gc1l4r	Tea: An effective treatment of Lung Cancer.
voa_urd_20090126.0013__2	a3dd3acpmvdvca	According to a new research, three cups of tea a day,	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	According to a new research, three cups of tea a day	According to new research, three cups of tea a day	According to a new research, three cups of tea a day,	a1wyssw33m2fz2	In a new research it is being told that drinking 3 cups of tea everyday	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	In a new research study there are claims that drinking 3 cups of tea everyday	New Research Indicates Drinking 3 Cups Of Tea Daily May Be An Effective Deterrent Of Chest Cancer	New research indicates that drinking 3 cups of tea everyday	a2jtc8u7z5z9tf	According to a new research, drinking three cups of tea every day	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	According to new research, drinking three cups of tea every day	According to new research, drinking three cups of tea every day	According to a new research, drinking three cups of tea every day	a3u16uhguaktzs	New research shows that drinking three cups of tea day	1	amd40d0gc1l4r	New research shows that drinking three cups of tea day
voa_urd_20090126.0013__3	a3dd3acpmvdvca	if taken, can decrease the risk of cancer in women below 50 years of age, by more than a third.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	if taken, can decrease the risk of cancer in women below 50 years of age by more than a third.	can decrease the risk of cancer in women below 50 years of age, by more than a third.	if taken, can decrease the risk of cancer in women below 50 years of age, by more than a third.	a1wyssw33m2fz2	reduces the danger of chest cancer in women under 50 years of age by 1/3rd.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	reduces the danger of chest cancer in women under 50 years of age by 1/3rd.	Tea Drinking Reduces The Risk Of Chest Cancer In Women Over 50 By 33%	reduces the danger of breast cancer in women under 50 years of age by 1/3rd.	a2jtc8u7z5z9tf	the chances of breast cancer is reduced by more then one third in women less then 50 years old.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	reduced the chances of breast cancer by more than one third in women less than 50 years old.	the risk for breast cancer is reduced by more than one third in women under 50 years old.	The chances of breast cancer is reduced by more then one third in women less then 50 years old.	a3u16uhguaktzs	greatly reduces the risk of the lung cancer in women under the age of 50.	1	amd40d0gc1l4r	greatly reduces the risk of the lung cancer in women under the age of 50.
voa_urd_20090126.0013__4	a3dd3acpmvdvca	In a research carried out by the Moffitt Cancer Institute, in the American state of Florida, it was revealed that the risk of occurrence of breast cancer tumors, in such women below the age of 50 years	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	In research carried out by the Moffitt Cancer Institute, in the American state of Florida, it was revealed that the risk of occurrence of breast cancer tumors in women below the age of 50 years	In research carried out by the Moffitt Cancer Institute, in the American state of Florida, it was revealed that the risk of occurrence of breast cancer tumors in women below the age of 50 years	In a research carried out by the Moffitt Cancer Institute, in the American state of Florida, it was revealed that the risk of occurrence of breast cancer tumors, in such women below the age of 50 years	a1wyssw33m2fz2	The research happening in the Moffitt Cancer Center in the American State of Florida, has showed that chances of getting tumor of chest cancer in those women under 50 years of age	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	Research at the Moffitt Cancer Center in the American State of Florida, has showed that chances of getting chest cancer in those women under 50 years of age	Research At The Moffitt Cancer Center In Florida, U.S.A. Shows Tea Deters Chest Cancer In Women Over 50	The research done at the Moffitt Cancer Center in the American State of Florida, showed that chances of getting breast cancer is reduced by 37% in those women under 50 years of age who drink at least three cups of tea everyday.	a2jtc8u7z5z9tf	In a research conducted in MOFT center of Florida America, it has been told that women with less then 50 years age that have breast cancel onco	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	In research conducted by the Moffitt Cancer Center in Florida in the United States, it has been found that women less than 50 years old that have the breast cancer oncogene	Research conducted by the MOFT center in Florida, USA, has found that women under 50 years age that have breast cancer genes	In a research conducted in MOFT center of Florida America, it has been told that women with less then 50 years age that have breast cancer	a3u16uhguaktzs	This research from the Moffet Cancer Centre in Florida says that the chances of contracting lung cancer in women under the age of 50	1	amd40d0gc1l4r	This research from the Moffet Cancer Centre in Florida says that the chances of contracting lung cancer in women under the age of 50
voa_urd_20090126.0013__5	a3dd3acpmvdvca	who drink at least three cups of tea a day, is reduced by up to 37%.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	who drink at least three cups of tea a day is reduced by up to 37%.	who drink at least three cups of tea a day is reduced by up to 37%.	who drink at least three cups of tea a day, is reduced by up to 37%.	a1wyssw33m2fz2	is reduced by 37%, who drink at least three cups of tea everyday.	3	a1blsmsb38wd37	a2ds10wvskdsh8	n/a	who drink at least three cups of tea everyday is reduced by 37%.	Chest Cancer Is Reduced by 33% In Those Who Drink At Least Three Cups Of Tea Everyday	n/a	a2jtc8u7z5z9tf	gets the chances of breast cancer reduced by 37 percent who drink tea three cups a day.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	reduced their chances of breast cancer by 37 percent among those who drank three cups of tea a day.	The risk of breast cancer is reduced by 37 percent in women who drink three cups of tea per day.	gets the chances of breast cancer reduced by 37 percent who drink tea three cups a day.	a3u16uhguaktzs	who drink tea three times a day, are reduced by 37%	1	amd40d0gc1l4r	who drink tea three times a day, are reduced by 37%
voa_urd_20090126.0013__6	a3dd3acpmvdvca	It was also revealed in the research that there was no significant benefit, in these regards, in the woman aged above 50, who drank three or more cups of tea a day.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	It was also revealed in the research that there was no significant benefit, in the woman over the age of 50, who drank three or more cups of tea a day.	It was also revealed in the research that there was no significant benefit, in these regards, in the woman aged above 50, who drank three or more cups of tea a day.	It was also revealed in the research that there was no significant benefit, in these regards, in the woman aged above 50, who drank three or more cups of tea a day.	a1wyssw33m2fz2	It is also told in the research that it does not help older women even if they drink three or more cups of tea daily.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	The research study also claims that it does not help older women even if they drink three or more cups of tea daily.	It is also told in the research that it does not help older women even if they drink three or more cups of tea daily.	The research also indicates that it does not help older women, even if they drink three or more cups of tea daily.	a2jtc8u7z5z9tf	The research shows that the aged women dont get any effect from drinking three or more cups of tea a day.	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	The research indicated that older women did not get any benefit from drinking three or more cups of tea a day.	The research shows that women over 50 years of age do not see any benefit from drinking three or more cups of tea a day.	The research shows that the aged women don't get any effect from drinking three or more cups of tea a day.	a3u16uhguaktzs	The research also said that having more than three cups of tea daily in women over the age of 50 has on special benefits.	1	amd40d0gc1l4r	The research also said that having more than three cups of tea daily in women over the age of 50 has on special benefits.
voa_urd_20090126.0013__7	a3dd3acpmvdvca	Experts believe that the reason for this is that tea has such ingredients in it, which are more effective against specific tumors which generally occur in women below the age of 50.	3	a28sepseqw8vw	ajfwu2g6a1bhs	a28p76cwxeubye	Experts believe that the reason for this is that tea has ingredients in it, which are more effective against specific tumors which generally occur in women below the age of 50.	Experts believe that the reason for this is that tea has ingredients in it which are more effective against specific tumors which generally occur in women below the age of 50.	Experts believe that the reason for this is that tea has such ingredients in it, which are more effective against specific tumors which generally occur in women below the age of 50.	a1wyssw33m2fz2	Specialists think that this is because of the presence of such components in tea that are more effective against such types of cancer tumors, which usually targets women under 50 years of age.	3	a1blsmsb38wd37	a2ds10wvskdsh8	ajfwu2g6a1bhs	Specialists think that this is because of the presence of such components in tea that are more effective against the types of cancer tumors which usually target women under 50 years of age.	Specialists think that this is because of the presence of such components in tea that are more effective against such types of cancer tumors, which usually targets women under 50 years of age.	Specialists think that this is because of the presence of such components in tea that are more effective against such types of cancer tumors, which usually targets women under 50 years of age.	a2jtc8u7z5z9tf	The researchers think that the tea contains such elements that are effective against the special type of onco in the breast cancer (that effect the women younger then 50 years age)	3	a32er0cmyxljd0	a3qu3km3iywhif	auir11q6g170y	The researchers think that the tea contains polyphenols that are effective against the type of oncogene in the breast cancer that affects women younger than 50.	The researchers think that for women under 50, the tea contains elements that are effective against the genes that cause breast cancer.	The researchers think that the tea contains elements that are effective against the special type of onco in the breast cancer (that effect the women younger then 50 years age)	a3u16uhguaktzs	Experts believe that the reason behind this is that tea has some elements that are effective against the formation of cancer cells in women mainly under the age of 50.	1	amd40d0gc1l4r	Experts believe that the reason behind this is that tea has some elements that are effective against the formation of cancer cells in women mainly under the age of 50.
voa_urd_20090126.0013__8	a143bvgouf83je	in the Moft Cancer Center situated in Tampa city of the State of Florida, a research was carried out on 5 thousand women who had taken the treatment for breast cancer.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	in the Moft Cancer Center situated in the State of Florida, research was carried out with 5,000 women, aged 20 to 70 years old, who had received treatment for breast cancer.	The Moft Cancer Center in Tampa, Florida, studied 5,000 women who had taken the treatment for breast cancer.	In the Moft Cancer Center, situated in Tampa city of the State of Florida, a research was carried out on 5 thousand women who had taken the treatment for breast cancer.	a1wyssw33m2fz2	Research was done on 5000 women who had treatment done for Chest Cancer at Moffitt Cancer Center founded in city Tampa of State of Florida.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	Research was done on 5000 women who had Breast Cancer treatment at Moffitt Cancer Center in Tampa,Florida.	Research was done on 5000 women who had treatment done for Chest Cancer at Moffitt Cancer Center founded in city Tampa of State of Florida. The Moffitt Cancer Center founded in Tampa, Florida, conducted research on 5000 women treated for breast cancer.	Research was done on 5000 women who had treatment done for chest cancer at Moffitt Cancer Center, founded in Tampa, Florida.	a3dd3acpmvdvca	In Moffitt Cancer Center, in the city of Tampa, Florida state, a research was conducted on over 5000 women, who had undergone treatment for breast cancer.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	In Moffitt Cancer Center, in the city of Tampa, Florida state, a research was conducted on over 5000 women, who had undergone treatment for breast cancer.	In the Moffitt Cancer Center, in Tampa, Florida, research was conducted on over 5000 women who had undergone treatment for breast cancer.	The Moffitt Cancer Center, in Florida, is where research was conducted on over 5000 women, who had undergone treatment for breast cancer.	a3u16uhguaktzs	More than 5000 women who had lung cancer were treated in the Moffet Cancer Center, in Tampa, Florida.	1	a2j85193g537vy	More than 5000 women who had lung cancer were treated in the Moffet Cancer Center in Tampa, Florida.
voa_urd_20090126.0013__9	a143bvgouf83je	Their ages were between 20 and 70 years.	3	n/a	a2scjh3oqhuw2a	a3w129h6a0hk4d	n/a	Their ages were between 20 and 70 years.	Their ages were between 20 and 70 years.	a1wyssw33m2fz2	Their ages are between 20 and 74 years.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	Their ages were between 20 and 74 years.	Their ages are between 20 and 74 years. The ages ranged from 20 to 74 years.	Their ages are between 20 and 74 years.	a3dd3acpmvdvca	Their ages were between 20 and 74 years.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	Their ages were between 20 and 74 years.	Their ages were between 20 and 74.	The women were between the ages of 20 and 74.	a3u16uhguaktzs	They were aged between 29 to 74.	1	a2j85193g537vy	They were aged between 29 to 74.
voa_urd_20090126.0013__10	a143bvgouf83je	the experts compared their medical record and life pattern with that of women who were safe from breast cancer.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	the experts compared their medical records and life patterns with that of women who were free from breast cancer.	The experts compared their medical records and lifestyle with those of women who have not been diagnosed with breast cancer.	The experts compared their medical record and life pattern with that of women who were safe from breast cancer.	a1wyssw33m2fz2	Specialists compared their medical records and lifestyle to those women who are free from chest cancer.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	Specialists compared their medical records and lifestyles to those women who were free of breast cancer.	Specialists compared their medical records and lifestyle to those women who are free from chest cancer. Medical records and lifestyles were compared between the women who had been treated for breast cancer, and those women who were cancer-free.	Specialists compared their medical records and lifestyles to those women who are free from chest cancer.	a3dd3acpmvdvca	Experts compared their medical records and lifestyles with women who were safe from breast cancer.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	Experts compared their medical records and lifestyles with women who were safe from breast cancer.	Experts compared their medical records and lifestyles with women who were had not developed breast cancer.	Experts compared their medical records and lifestyles with women who were safe from breast cancer.	a3u16uhguaktzs	Researchers compared their medical records and lifestyles to women who were free of lung cancer.	1	a2j85193g537vy	Researchers compared their medical records and lifestyles to women who were free of lung cancer.
voa_urd_20090126.0013__11	a143bvgouf83je	the experts also found out that on a particular type of cancer, Lobular, tea had shown a great effect and it reduced by 66 percent.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	the experts also found, that, in cases of Lobular cancer, tea had shown a great effect and it reduced by 66 percent.	The experts also found out that on a particular type of breast cancer called Lobular, tea had shown to prevent cancer by 66%.	The experts also found out that on a particular type of cancer, Lobular, tea had shown a great effect and it reduced by 66 percent.	a1wyssw33m2fz2	Specialists also came to know that tea had its prominent effect on one of the kinds of cancer, Lobes, and it was reduced by 66%.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	Specialists also found that tea had the most effect on one specific kind of breast cancer, Lobes. It reduced the risk by 66%.	Specialists also came to know that tea had its prominent effect on one of the kinds of cancer, Lobes, and it was reduced by 66%. Specialists discovered that cancer of the Lobes was reduced by 66 per cent when tea was consumed.	Specialists also came to know that tea had its prominent effect on one kind of cancer, Lobes, and it was reduced by 66%.	a3dd3acpmvdvca	The experts also found out that on a specific type of cancer called lobular cancer, the drinking of tea has shown clear effects, and has decreased its occurrence by 66 percent.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	The experts also found out that on a specific type of cancer called lobular cancer, the drinking of tea has shown clear effects, and has decreased its occurrence by 66 percent.	The experts found that the drinking of tea showed a definite relationship to a specific form of cancer called lobular cancer, decreasing its occurrence by 66 percent.	The experts also found out that on a specific type of cancer called lobular cancer, the drinking of tea has shown clear effects, and has decreased the occurrence of cancer by 66 percent.	a3u16uhguaktzs	Experts also discovered that tea was mainly effective on a certain type of cancer, called lopler, and was reduced by 66 %.	1	a2j85193g537vy	Experts also discovered that tea was mainly effective on a certain type of cancer called lopler, and was reduced by 66%.
voa_urd_20090126.0013__12	a143bvgouf83je	almost every tenth patient of breast cancer suffers from this type of it.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	almost 1/10th breast cancer patients suffers from this type.	Almost one in ten patients of breast cancer suffer from this type.	Almost every tenth patient of breast cancer suffers from this type of it.	a1wyssw33m2fz2	Every 10th chest cancer patient has this kind of cancer.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	One on every ten breast cancer patients has this kind of cancer.	Every 10th chest cancer patient has this kind of cancer. One in every ten cancer patients suffers from this type of cancer.	One out of ten chest cancer cases is such.	a3dd3acpmvdvca	A tenth of every breast cancer patient suffers this type of cancer.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	A tenth of every breast cancer patient suffers this type of cancer.	Ten percent of breast cancer patients suffer from this form of cancer.	A tenth of every breast cancer patient suffers this type of cancer.	a3u16uhguaktzs	Every 10th patient of lung cancer falls under this type of cancer.	1	a2j85193g537vy	Every 10th lung cancer patient falls under this type of cancer.
voa_urd_20090126.0013__13	a143bvgouf83je	this type of cancer is more dangerous because it deep inside and is usually diagnosed when it has already spread to a great extent.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	This type of cancer is more dangerous because it originates deep inside the breast tissue, and is usually diagnosed when it has already spread to a great extent.	This type of cancer is more dangerous because it deep inside and is usually diagnosed when it has already spread to a great extent.	This type of cancer is more dangerous, because it is deep inside and is usually diagnosed when it has already spread to a great extent.	a1wyssw33m2fz2	This type of chest cancer is dangerous because it is deep inside and usually diagnosed when it has spread alot.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	This type of breast cancer is dangerous because it is deep inside and usually only diagnosed when it has become widespread.	This type of chest cancer is dangerous because it is deep inside and usually diagnosed when it has spread alot. Because this type of cancer is deep-seated it is dangerous, and usually is detected after it has become wide-spread.	This type of chest cancer is dangerous because it is deep inside and usually diagnosed when it has spread a lot.	a3dd3acpmvdvca	This type of cancer is more dangerous because it is deeper and is usually only known after it spreads quite a bit.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	This type of cancer is more dangerous because it is deeper and is usually only known after it spreads quite a bit.	This form of cancer is particularly dangerous because it is deep and is not usually discovered until it has spread significantly.	This type of cancer is more dangerous because it is deeper and is usually only known after it spreads quite a bit.	a3u16uhguaktzs	This type of cancer is especially dangerous because it is deeper than most, and is usually only discoverable when it has spread significantly.	1	a2j85193g537vy	This type of cancer is especially dangerous because it is deeper than most, and is usually only discoverable when it has spread significantly.
voa_urd_20090126.0013__14	a143bvgouf83je	Experts say that by taking at least three cups a day regularly, the danger of breast cancer can be reduced in young women.	3	ajfwu2g6a1bhs	a2scjh3oqhuw2a	a3w129h6a0hk4d	Experts state that, by drinking at least three cups of tea a day, the danger of breast cancer can be reduced in young women.	Experts say that by drinking at least three cups of tea a day, the danger of breast cancer can be reduced in young women.	Experts say that by taking at least three cups a day regularly, the danger of breast cancer can be reduced in young women.	a1wyssw33m2fz2	Specialists say that having at least three cups of tea every day can readily reduce the chances of chest cancer in women of lesser age.	3	a3qu3km3iywhif	a2oqgac8aez1p0	a2dwqf4zhhblow	Specialists found that having at least three cups of tea every day can readily reduce the chances of breast cancer in women of younger ages.	Specialists say that having at least three cups of tea every day can readily reduce the chances of chest cancer in women of lesser age. Specialists recommend consuming at least three cups of tea a day, which greatly reduces the chance of getting breast cancer for younger women.	Specialists say that having at least three cups of tea every day can readily reduce the chances of chest cancer in women of lesser age.	a3dd3acpmvdvca	Experts say that regular tea consumption, at least three cups a day, can drastically reduce the occurrence of breast cancer in young women.	3	a3kzqwp0byzppp	a2sb2bw2w4t4ww	a3odrygim0wb3t	Experts say that regular tea consumption, at least three cups a day, can drastically reduce the occurrence of breast cancer in young women.	Experts say that regular tea consumption, at least three cups a day, can drastically reduce the occurrence of breast cancer in young women.	Experts say that regular tea consumption (at least three cups a day) can drastically reduce the occurrence of breast cancer in young women.	a3u16uhguaktzs	Experts say that younger females can greatly reduce the risk of lung cancer by regularly drinking three cups of tea every day.	1	a2j85193g537vy	Experts say that younger females can greatly reduce the risk of lung cancer by regularly drinking three cups of tea every day.
